X,Y,Z,trialNumber,phaseNumber
0.222405,0.9789993,0.5129644,3,3
0.2213966,0.9790513,0.5129644,3,3
0.2203045,0.9790066,0.5129644,3,3
0.2191148,0.9790384,0.5129644,3,3
0.2178422,0.9789549,0.5129644,3,3
0.2164763,0.9788877,0.5129644,3,3
0.2150149,0.9788596,0.5129644,3,3
0.2137217,0.9784432,0.5129644,3,3
0.2128645,0.9781918,0.5129644,3,3
0.2122384,0.9778088,0.5129644,3,3
0.2117595,0.9774811,0.5129644,3,3
0.2114769,0.9770239,0.5129644,3,3
0.2115091,0.9767716,0.5129644,3,3
0.2117696,0.9766752,0.5129644,3,3
0.2122843,0.9765769,0.5129644,3,3
0.2131243,0.9765229,0.5129644,3,3
0.2142668,0.9765237,0.5129644,3,3
0.2156172,0.9764594,0.5129644,3,3
0.2170523,0.9762207,0.5129644,3,3
0.218497,0.9758109,0.5129644,3,3
0.2199277,0.9754208,0.5129644,3,3
0.2213305,0.9749094,0.5129644,3,3
0.2227034,0.9744695,0.5129644,3,3
0.2240664,0.9738952,0.5129644,3,3
0.2255585,0.9733995,0.5129644,3,3
